"Id","date_ins","date_record","id_stz","id_measure","raw_data","val_data","ist_data","min_data","max_data","count_data","std_data","var_data","int_data","minute_min","minute_max","perc_data","error_code","val_code","measure_state","year_record"
"58",02/09/2019 09:09:23,02/09/2019 09:00:00,3,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"59",02/09/2019 10:04:15,02/09/2019 10:00:00,3,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"60",02/09/2019 11:10:21,02/09/2019 11:00:00,3,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"61",02/09/2019 12:08:53,02/09/2019 12:00:00,3,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"62",02/09/2019 13:04:23,02/09/2019 13:00:00,3,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"63",02/09/2019 14:07:54,02/09/2019 14:00:00,3,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"64",02/09/2019 15:03:55,02/09/2019 15:00:00,3,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"65",02/09/2019 16:05:54,02/09/2019 16:00:00,3,8,13.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"66",02/09/2019 17:04:56,02/09/2019 17:00:00,3,8,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"67",02/09/2019 18:07:15,02/09/2019 18:00:00,3,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"68",02/09/2019 19:08:13,02/09/2019 19:00:00,3,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"69",02/09/2019 20:05:54,02/09/2019 20:00:00,3,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"70",02/09/2019 21:09:35,02/09/2019 21:00:00,3,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"71",02/09/2019 22:05:00,02/09/2019 22:00:00,3,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"72",02/09/2019 23:03:41,02/09/2019 23:00:00,3,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"73",02/09/2019 00:03:09,02/09/2019 00:00:00,4,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"74",02/09/2019 01:06:13,02/09/2019 01:00:00,4,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"75",02/09/2019 02:08:16,02/09/2019 02:00:00,4,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"76",02/09/2019 03:06:59,02/09/2019 03:00:00,4,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"77",02/09/2019 04:05:34,02/09/2019 04:00:00,4,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"78",02/09/2019 05:07:43,02/09/2019 05:00:00,4,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"79",02/09/2019 06:09:32,02/09/2019 06:00:00,4,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"80",02/09/2019 07:05:08,02/09/2019 07:00:00,4,8,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"81",02/09/2019 08:05:55,02/09/2019 08:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"82",02/09/2019 09:09:24,02/09/2019 09:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"83",02/09/2019 10:04:16,02/09/2019 10:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"84",02/09/2019 11:10:23,02/09/2019 11:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"85",02/09/2019 12:08:54,02/09/2019 12:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"86",02/09/2019 13:04:28,02/09/2019 13:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"87",02/09/2019 14:07:58,02/09/2019 14:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"88",02/09/2019 15:03:59,02/09/2019 15:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"89",02/09/2019 16:05:56,02/09/2019 16:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"90",02/09/2019 17:04:57,02/09/2019 17:00:00,4,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"91",02/09/2019 18:07:16,02/09/2019 18:00:00,4,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"92",02/09/2019 19:08:15,02/09/2019 19:00:00,4,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"93",02/09/2019 20:05:58,02/09/2019 20:00:00,4,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"94",02/09/2019 21:09:36,02/09/2019 21:00:00,4,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"95",02/09/2019 22:05:01,02/09/2019 22:00:00,4,8,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"96",02/09/2019 23:03:45,02/09/2019 23:00:00,4,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"97",02/09/2019 00:01:12,02/09/2019 00:00:00,5,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"98",02/09/2019 01:44:51,02/09/2019 01:00:00,5,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"99",02/09/2019 02:01:46,02/09/2019 02:00:00,5,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"100",02/09/2019 03:01:01,02/09/2019 03:00:00,5,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"101",02/09/2019 04:01:05,02/09/2019 04:00:00,5,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"102",02/09/2019 05:01:12,02/09/2019 05:00:00,5,8,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"103",02/09/2019 06:09:32,02/09/2019 06:00:00,5,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"104",02/09/2019 07:00:51,02/09/2019 07:00:00,5,8,13.2,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"105",02/09/2019 08:02:05,02/09/2019 08:00:00,5,8,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"106",02/09/2019 09:01:02,02/09/2019 09:00:00,5,8,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"107",02/09/2019 10:01:37,02/09/2019 10:00:00,5,8,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"108",02/09/2019 11:03:36,02/09/2019 11:00:00,5,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"109",02/09/2019 12:01:03,02/09/2019 12:00:00,5,8,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"110",02/09/2019 13:01:48,02/09/2019 13:00:00,5,8,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"111",02/09/2019 14:02:25,02/09/2019 14:00:00,5,8,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
